user_id,app_version,min_event_at,session_start_event_at,session_start_event_name,session_end_event_at,session_end_event_name,session_duration_min,time_to_next_session_min,next_session_start_event_at,session_event_cnt,session_user_pseudo_id_cnt,session_sign_in_event_cnt,user_session_cnt_to_date,user_session_duration_total_to_date_min,user_time_to_next_session_total_to_date_min,user_session_event_cnt_total_to_date,user_session_sign_in_event_cnt_total_to_date,user_pseudo_user_id_cnt_total_to_date,user_session_duration_avg_to_date_min,user_time_to_next_session_avg_to_date_min,user_session_event_cnt_avg_to_date,user_session_sign_in_event_cnt_avg_to_date,user_session_pseudo_user_id_cnt_avg_to_date,user_session_duration_max_to_date_min,user_time_to_next_session_max_to_date_min,user_time_to_next_session_min_to_date_min,user_session_event_cnt_max_to_date,user_session_sign_in_event_cnt_max_to_date,user_session_pseudo_user_id_cnt_max_to_date,user_session_duration_lag_min,user_time_to_next_session_lag_min,user_session_event_cnt_lag,user_session_sign_in_event_cnt_lag,user_session_pseudo_user_id_cnt_lag,user_session_duration_max_to_date_lag_min,user_time_to_next_session_max_to_date_lag_min,user_time_to_next_session_min_to_date_lag_min,user_session_event_cnt_max_to_date_lag,user_session_pseudo_user_id_cnt_max_to_date_lag,session_adj_events_per_session_duration_min,session_adj_events_per_session_duration_lag_min,user_adj_events_per_session_duration_to_date_min,is_daily_retained
5e41d4d9ba993130e4c3868a,1.1.4,2020-02-28T23:50:21.494003,2020-03-05T03:35:08.007000,SIGN_IN,2020-03-05T03:54:35.187106,CAMERA,19.45,334.68333333333334,2020-03-05T09:29:16.740003,36,2,4,8,375.36666666666662,7068.8666666666659,280,14,10,46.920833333333334,1009.8380952380952,35.0,1.75,1.25,139.38333333333333,3271.1333333333332,79.4,160,4,2,80.88333333333334,801.91666666666663,31,2,1,139.38333333333333,3271.1333333333332,79.4,160,2,1.8092909535452324,0.39079991858335028,0.746612346116376,true
5e41d4d9ba993130e4c3868a,1.1.4,2020-02-28T23:50:21.494003,2020-03-05T09:29:16.740003,CAMERA,2020-03-05T09:29:25.643008,SETTINGS,0.15,,,2,1,0,9,375.51666666666665,7403.5499999999993,282,14,11,41.724074074074075,925.44374999999991,31.333333333333332,1.5555555555555556,1.2222222222222223,139.38333333333333,3271.1333333333332,79.4,160,4,2,19.45,334.68333333333334,36,4,2,139.38333333333333,3271.1333333333332,79.4,160,2,2.6086956521739131,1.8092909535452324,0.75162675401708645,false
5e41625cba99311c944a36c0,1.1.4,2020-02-28T23:51:31.040000,2020-02-29T07:17:39.320003,CAMERA,2020-02-29T08:23:11.132003,CAMERA,65.533333333333331,3014.2,2020-03-02T10:37:23.677003,5,1,0,3,103.26666666666667,408.4,118,10,5,34.422222222222224,204.2,39.333333333333336,3.3333333333333335,1.6666666666666665,65.533333333333331,323.58333333333331,84.816666666666663,104,10,3,0.41666666666666669,84.816666666666663,9,0,1,37.31666666666667,323.58333333333331,323.58333333333331,104,3,0.090180360721442893,7.0588235294117645,1.1413043478260869,false
5e41625cba99311c944a36c0,1.1.4,2020-02-28T23:51:31.040000,2020-03-02T10:37:23.677003,CAMERA,2020-03-02T11:09:59.900026,CAMERA,32.6,140.16666666666666,2020-03-02T13:30:09.483000,25,1,2,4,135.86666666666665,3422.5999999999995,143,12,6,33.966666666666669,1140.8666666666666,35.75,3.0,1.5,65.533333333333331,3014.2,84.816666666666663,104,10,3,65.533333333333331,3014.2,5,0,1,65.533333333333331,323.58333333333331,84.816666666666663,104,3,0.77380952380952372,0.090180360721442893,1.0521188504627377,true
5e41625cba99311c944a36c0,1.1.4,2020-02-28T23:51:31.040000,2020-03-02T13:30:09.483000,SIGN_IN,2020-03-02T13:47:18.379406,VIDEO_VAULT_UPLOAD_INIT_FAILURE,17.15,661.83333333333337,2020-03-03T00:49:08.055003,101,1,2,5,153.01666666666665,3562.7666666666664,244,14,7,30.603333333333335,890.69166666666661,48.8,2.8,1.4,65.533333333333331,3014.2,84.816666666666663,104,10,3,32.6,140.16666666666666,25,2,1,65.533333333333331,3014.2,84.816666666666663,104,3,5.6198347107438025,0.77380952380952372,1.5907369332323342,true
5e41625cba99311c944a36c0,1.1.4,2020-02-28T23:51:31.040000,2020-03-03T00:49:08.055003,CAMERA,2020-03-03T00:53:08.819069,CAMERA,4.0,84.933333333333337,2020-03-03T02:18:04.266003,18,1,0,6,157.01666666666665,4224.5999999999995,262,14,8,26.169444444444444,844.92,43.666666666666664,2.3333333333333335,1.3333333333333333,65.533333333333331,3014.2,84.816666666666663,104,10,3,17.15,661.83333333333337,101,2,1,65.533333333333331,3014.2,84.816666666666663,104,3,3.8,5.6198347107438025,1.6643813943676828,true
5e41625cba99311c944a36c0,1.1.4,2020-02-28T23:51:31.040000,2020-03-03T02:18:04.266003,CAMERA,2020-03-03T02:18:04.266003,CAMERA,0.0,1374.3666666666666,2020-03-04T01:12:26.320003,1,1,0,7,157.01666666666665,4309.5333333333328,263,14,9,22.43095238095238,718.25555555555547,37.571428571428569,2.0,1.2857142857142856,65.533333333333331,3014.2,84.816666666666663,104,10,3,4.0,84.933333333333337,18,0,1,65.533333333333331,3014.2,84.816666666666663,104,3,2.0,3.8,1.6707098407341,true
5e41625cba99311c944a36c0,1.1.4,2020-02-28T23:51:31.040000,2020-03-04T01:12:26.320003,CAMERA,2020-03-04T01:21:12.759050,SIGN_IN_AUTH0_FAILURE,8.7666666666666675,772.36666666666667,2020-03-04T14:13:34.025000,8,1,0,8,165.78333333333333,5683.9,271,14,10,20.722916666666666,811.98571428571427,33.875,1.75,1.25,65.533333333333331,3014.2,84.816666666666663,104,10,3,0.0,1374.3666666666666,1,0,1,65.533333333333331,3014.2,84.816666666666663,104,3,0.92150170648464158,2.0,1.6308583991206156,true
5e41625cba99311c944a36c0,1.1.4,2020-02-28T23:51:31.040000,2020-03-04T14:13:34.025000,SIGN_IN,2020-03-04T14:13:34.128004,CAMERA,0.0,833.26666666666665,2020-03-05T04:06:50.455000,3,1,2,9,165.78333333333333,6456.2666666666655,274,16,11,18.420370370370371,807.0333333333333,30.444444444444443,1.7777777777777777,1.2222222222222223,65.533333333333331,3014.2,84.816666666666663,104,10,3,8.7666666666666675,772.36666666666667,8,0,1,65.533333333333331,3014.2,84.816666666666663,104,3,4.0,0.92150170648464158,1.6488458079344459,true
5e41625cba99311c944a36c0,1.1.4,2020-02-28T23:51:31.040000,2020-03-05T04:06:50.455000,SIGN_IN,2020-03-05T04:11:39.099034,CAMERA,4.8166666666666664,,,13,1,2,10,170.6,7289.5333333333328,287,18,12,17.06,809.94814814814811,28.7,1.8,1.2,65.533333333333331,3014.2,84.816666666666663,104,10,3,0.0,833.26666666666665,3,2,1,65.533333333333331,3014.2,84.816666666666663,104,3,2.4068767908309456,4.0,1.6783216783216783,false
5e43004dba9935375458d8bf,1.1.4,2020-02-29T00:38:28.491004,2020-03-04T13:24:46.123003,CAMERA,2020-03-04T14:27:03.237044,MUSIC_SELECT,62.283333333333331,4296.916666666667,2020-03-07T14:03:58.306004,31,2,2,3,69.433333333333323,6519.15,59,2,4,23.144444444444442,3259.575,19.666666666666668,0.66666666666666663,1.3333333333333333,62.283333333333331,5863.25,655.9,31,2,2,0.98333333333333328,5863.25,13,0,1,6.166666666666667,655.9,655.9,15,1,0.50566236502501982,7.0588235294117645,0.85186938002839574,false
5e43004dba9935375458d8bf,1.1.4,2020-02-29T00:38:28.491004,2020-03-07T14:03:58.306004,CAMERA,2020-03-07T14:04:01.551010,CAMERA,0.05,,,3,1,0,4,69.48333333333332,10816.066666666666,62,2,5,17.370833333333334,3605.3555555555558,15.5,0.5,1.25,62.283333333333331,5863.25,655.9,31,2,2,62.283333333333331,4296.916666666667,31,2,2,62.283333333333331,5863.25,655.9,31,2,3.8095238095238093,0.50566236502501982,0.89382832820997893,false
5e4f387a1451ff029c864837,1.1.4,2020-02-29T12:40:07.681002,2020-03-01T09:55:20.058001,CAMERA,2020-03-01T09:55:20.058001,CAMERA,0.0,1129.9666666666667,2020-03-02T04:45:18.966003,1,1,0,3,81.466666666666669,1193.7499999999998,15,0,3,27.155555555555555,596.875,5.0,0.0,1.0,63.616666666666667,1061.8333333333333,131.91666666666666,8,0,1,63.616666666666667,131.91666666666666,6,0,1,63.616666666666667,1061.8333333333333,1061.8333333333333,8,1,2.0,0.10833118390508123,0.19401778496362165,true
5e4f387a1451ff029c864837,1.1.4,2020-02-29T12:40:07.681002,2020-03-02T04:45:18.966003,CAMERA,2020-03-02T04:50:47.403003,CAMERA,5.4833333333333334,1309.3833333333334,2020-03-03T02:40:10.320002,2,1,0,4,86.949999999999989,2323.7166666666662,17,0,4,21.7375,774.57222222222219,4.25,0.0,1.0,63.616666666666667,1129.9666666666667,131.91666666666666,8,0,1,0.0,1129.9666666666667,1,0,1,63.616666666666667,1061.8333333333333,131.91666666666666,8,1,0.46272493573264784,2.0,0.20466173962478684,true
5e4f387a1451ff029c864837,1.1.4,2020-02-29T12:40:07.681002,2020-03-03T02:40:10.320002,CAMERA,2020-03-03T02:40:10.320002,CAMERA,0.0,547.2,2020-03-03T11:47:22.029001,1,1,0,5,86.949999999999989,3633.1,18,0,5,17.39,908.275,3.6,0.0,1.0,63.616666666666667,1309.3833333333334,131.91666666666666,8,0,1,5.4833333333333334,1309.3833333333334,2,0,1,63.616666666666667,1129.9666666666667,131.91666666666666,8,1,2.0,0.46272493573264784,0.21603183627060832,true
5e4f387a1451ff029c864837,1.1.4,2020-02-29T12:40:07.681002,2020-03-03T11:47:22.029001,CAMERA,2020-03-03T11:47:34.656007,CAMERA,0.2,2193.3166666666666,2020-03-05T00:20:53.903001,2,1,0,6,87.149999999999991,4180.2999999999993,20,0,6,14.525,836.06000000000006,3.3333333333333335,0.0,1.0,63.616666666666667,1309.3833333333334,131.91666666666666,8,0,1,0.0,547.2,1,0,1,63.616666666666667,1309.3833333333334,131.91666666666666,8,1,2.5,2.0,0.238230289279637,false
5e4f387a1451ff029c864837,1.1.4,2020-02-29T12:40:07.681002,2020-03-05T00:20:53.903001,CAMERA,2020-03-05T00:20:53.903001,CAMERA,0.0,268.7,2020-03-05T04:49:35.668003,1,1,0,7,87.149999999999991,6373.6166666666659,21,0,7,12.450000000000001,1062.2694444444444,3.0,0.0,1.0,63.616666666666667,2193.3166666666666,131.91666666666666,8,0,1,0.2,2193.3166666666666,2,0,1,63.616666666666667,1309.3833333333334,131.91666666666666,8,1,2.0,2.5,0.24957458876914354,true
5e4f387a1451ff029c864837,1.1.4,2020-02-29T12:40:07.681002,2020-03-05T04:49:35.668003,CAMERA,2020-03-05T04:51:36.571012,CAMERA,2.0166666666666666,1571.4666666666667,2020-03-06T07:03:04.973003,4,1,0,8,89.166666666666657,6642.3166666666666,25,0,8,11.145833333333334,948.902380952381,3.125,0.0,1.0,63.616666666666667,2193.3166666666666,131.91666666666666,8,0,1,0.0,268.7,1,0,1,63.616666666666667,2193.3166666666666,131.91666666666666,8,1,1.6574585635359116,2.0,0.28835489833641409,false
5e4f387a1451ff029c864837,1.1.4,2020-02-29T12:40:07.681002,2020-03-06T07:03:04.973003,CAMERA,2020-03-06T07:03:04.973003,CAMERA,0.0,154.88333333333333,2020-03-06T09:37:57.730003,1,1,0,9,89.166666666666657,8213.7833333333328,26,0,9,9.9074074074074083,1026.7229166666666,2.8888888888888888,0.0,1.0,63.616666666666667,2193.3166666666666,131.91666666666666,8,0,1,2.0166666666666666,1571.4666666666667,4,0,1,63.616666666666667,2193.3166666666666,131.91666666666666,8,1,2.0,1.6574585635359116,0.29944547134935307,true
5e4f387a1451ff029c864837,1.1.4,2020-02-29T12:40:07.681002,2020-03-06T09:37:57.730003,CAMERA,2020-03-06T09:59:09.635018,CAMERA,21.2,187.35,2020-03-06T13:06:30.012003,4,1,0,10,110.36666666666666,8368.6666666666661,30,0,10,11.036666666666667,929.85185185185185,3.0,0.0,1.0,63.616666666666667,2193.3166666666666,131.91666666666666,8,0,1,0.0,154.88333333333333,1,0,1,63.616666666666667,2193.3166666666666,131.91666666666666,8,1,0.22522522522522523,2.0,0.27835977252319666,true
5e4f387a1451ff029c864837,1.1.4,2020-02-29T12:40:07.681002,2020-03-06T13:06:30.012003,CAMERA,2020-03-06T13:06:31.778004,CAMERA,0.016666666666666666,835.11666666666667,2020-03-07T03:01:38.631003,2,1,0,11,110.38333333333333,8556.0166666666664,32,0,11,10.034848484848485,855.60166666666669,2.9090909090909092,0.0,1.0,63.616666666666667,2193.3166666666666,131.91666666666666,8,0,1,21.2,187.35,4,0,1,63.616666666666667,2193.3166666666666,131.91666666666666,8,1,2.9508196721311477,0.22522522522522523,0.29627412838545564,true
5e4f387a1451ff029c864837,1.1.4,2020-02-29T12:40:07.681002,2020-03-07T03:01:38.631003,CAMERA,2020-03-07T03:01:55.809004,CAMERA,0.28333333333333333,,,2,1,0,12,110.66666666666666,9391.1333333333332,34,0,12,9.2222222222222232,853.739393939394,2.8333333333333335,0.0,1.0,63.616666666666667,2193.3166666666666,131.91666666666666,8,0,1,0.016666666666666666,835.11666666666667,2,0,1,63.616666666666667,2193.3166666666666,131.91666666666666,8,1,2.337662337662338,2.9508196721311477,0.31343283582089554,false
5e519e561451ff113c82a711,1.1.4,2020-02-29T12:40:20.993002,2020-03-01T08:23:39.117003,CAMERA,2020-03-01T08:56:51.282003,CAMERA,33.2,2199.8666666666668,2020-03-02T21:36:43.216000,6,1,0,3,86.283333333333331,1130.2333333333333,12,0,3,28.761111111111113,565.11666666666667,4.0,0.0,1.0,53.083333333333336,595.0,535.23333333333335,6,0,1,0.0,535.23333333333335,1,0,1,53.083333333333336,595.0,595.0,5,1,0.2046783625730994,2.0,0.14894023295780026,false
5e519e561451ff113c82a711,1.1.4,2020-02-29T12:40:20.993002,2020-03-02T21:36:43.216000,CAMERA,2020-03-02T21:36:43.216000,CAMERA,0.0,729.86666666666667,2020-03-03T09:46:35.752003,1,1,0,4,86.283333333333331,3330.1,13,0,4,21.570833333333336,1110.0333333333333,3.25,0.0,1.0,53.083333333333336,2199.8666666666668,535.23333333333335,6,0,1,33.2,2199.8666666666668,6,0,1,53.083333333333336,595.0,535.23333333333335,6,1,2.0,0.2046783625730994,0.16039717395455413,true
5e519e561451ff113c82a711,1.1.4,2020-02-29T12:40:20.993002,2020-03-03T09:46:35.752003,CAMERA,2020-03-03T09:46:48.016002,CAMERA,0.21666666666666667,2121.8666666666668,2020-03-04T21:08:40.164002,2,1,0,5,86.5,4059.9666666666667,15,0,5,17.3,1014.9916666666667,3.0,0.0,1.0,53.083333333333336,2199.8666666666668,535.23333333333335,6,0,1,0.0,729.86666666666667,1,0,1,53.083333333333336,2199.8666666666668,535.23333333333335,6,1,2.4657534246575339,2.0,0.18285714285714286,false
5e519e561451ff113c82a711,1.1.4,2020-02-29T12:40:20.993002,2020-03-04T21:08:40.164002,CAMERA,2020-03-04T21:57:15.450012,CAMERA,48.583333333333336,1457.9833333333333,2020-03-05T22:15:14.825002,3,1,0,6,135.08333333333331,6181.833333333333,18,0,6,22.513888888888889,1236.3666666666668,3.0,0.0,1.0,53.083333333333336,2199.8666666666668,535.23333333333335,6,0,1,0.21666666666666667,2121.8666666666668,2,0,1,53.083333333333336,2199.8666666666668,535.23333333333335,6,1,0.080672268907563016,2.4657534246575339,0.13962033067973056,false
5e519e561451ff113c82a711,1.1.4,2020-02-29T12:40:20.993002,2020-03-05T22:15:14.825002,CAMERA,2020-03-05T22:15:28.570011,CAMERA,0.23333333333333334,473.63333333333333,2020-03-06T06:09:06.790003,2,1,0,7,135.31666666666666,7639.8166666666666,20,0,7,19.330952380952382,1273.3027777777779,2.8571428571428572,0.0,1.0,53.083333333333336,2199.8666666666668,535.23333333333335,6,0,1,48.583333333333336,1457.9833333333333,3,0,1,53.083333333333336,2199.8666666666668,535.23333333333335,6,1,2.4324324324324325,0.080672268907563016,0.1540530627216041,true
5e519e561451ff113c82a711,1.1.4,2020-02-29T12:40:20.993002,2020-03-06T06:09:06.790003,CAMERA,2020-03-06T06:09:14.757011,CAMERA,0.13333333333333333,,,2,1,0,8,135.45,8113.45,22,0,8,16.931250000000002,1159.0642857142857,2.75,0.0,1.0,53.083333333333336,2199.8666666666668,473.63333333333333,6,0,1,0.23333333333333334,473.63333333333333,2,0,1,53.083333333333336,2199.8666666666668,535.23333333333335,6,1,2.6470588235294117,2.4324324324324325,0.16855991205569806,false
5e52d5e4314ed5195c7e335e,1.1.4,2020-02-29T12:41:19.407004,2020-02-29T18:25:12.531000,VIDEO_COMPLETED,2020-02-29T19:17:29.190026,SETTINGS,52.283333333333331,,,34,1,0,3,68.86666666666666,327.29999999999995,72,0,3,22.955555555555556,163.65,24.0,0.0,1.0,52.283333333333331,212.16666666666666,115.13333333333334,34,0,1,5.8666666666666663,115.13333333333334,11,0,1,10.716666666666667,212.16666666666666,212.16666666666666,27,1,0.65686581169846736,1.7475728155339807,1.044847328244275,false
5e41ee3fba99312330804f32,1.1.4,2020-02-29T12:45:00.016004,2020-03-01T11:56:29.344003,CAMERA,2020-03-01T12:31:43.221012,CAMERA,35.233333333333334,1445.9666666666667,2020-03-02T12:37:41.575000,17,1,2,3,121.83333333333333,1304.8833333333332,69,4,3,40.611111111111107,652.44166666666661,23.0,1.3333333333333333,1.0,86.6,1202.8166666666666,102.06666666666666,51,2,1,0.0,1202.8166666666666,1,0,1,86.6,102.06666666666666,102.06666666666666,51,1,0.49678012879484817,2.0,0.5698778833107192,false
5e41ee3fba99312330804f32,1.1.4,2020-02-29T12:45:00.016004,2020-03-02T12:37:41.575000,SIGN_IN,2020-03-02T13:20:07.887021,CAMERA,42.43333333333333,88.1,2020-03-02T14:48:13.242000,52,1,8,4,164.26666666666665,2750.85,121,12,4,41.066666666666663,916.95,30.25,3.0,1.0,86.6,1445.9666666666667,102.06666666666666,52,8,1,35.233333333333334,1445.9666666666667,17,2,1,86.6,1202.8166666666666,102.06666666666666,51,1,1.2202609363008443,0.49678012879484817,0.73820088745461887,true
5e41ee3fba99312330804f32,1.1.4,2020-02-29T12:45:00.016004,2020-03-02T14:48:13.242000,SIGN_IN,2020-03-02T16:27:18.846001,CAMERA,99.083333333333329,64.5,2020-03-02T17:31:48.604003,21,1,6,5,263.34999999999997,2838.95,142,18,5,52.669999999999995,709.7375,28.4,3.6,1.0,99.083333333333329,1445.9666666666667,88.1,52,8,1,42.43333333333333,88.1,52,8,1,86.6,1445.9666666666667,102.06666666666666,52,1,0.21981681931723565,1.2202609363008443,0.54094949877056941,true
5e41ee3fba99312330804f32,1.1.4,2020-02-29T12:45:00.016004,2020-03-02T17:31:48.604003,CAMERA,2020-03-02T17:32:15.979013,VIDEO_UPLOAD_SUCCESS,0.45,72.1,2020-03-02T18:44:21.006001,4,1,0,6,263.79999999999995,2903.45,146,18,6,43.966666666666661,580.68999999999994,24.333333333333332,3.0,1.0,99.083333333333329,1445.9666666666667,64.5,52,8,1,99.083333333333329,64.5,21,6,1,99.083333333333329,1445.9666666666667,88.1,52,1,3.4482758620689657,0.21981681931723565,0.55513595166163154,true
5e41ee3fba99312330804f32,1.1.4,2020-02-29T12:45:00.016004,2020-03-02T18:44:21.006001,CAMERA,2020-03-02T18:44:29.322024,CAMERA,0.13333333333333333,908.61666666666667,2020-03-03T09:53:06.666000,6,1,0,7,263.93333333333328,2975.5499999999997,152,18,7,37.7047619047619,495.925,21.714285714285715,2.5714285714285712,1.0,99.083333333333329,1445.9666666666667,64.5,52,8,1,0.45,72.1,4,0,1,99.083333333333329,1445.9666666666667,64.5,52,1,6.1764705882352944,3.4482758620689657,0.57750377453447421,true
5e41ee3fba99312330804f32,1.1.4,2020-02-29T12:45:00.016004,2020-03-03T09:53:06.666000,SIGN_IN,2020-03-03T09:54:13.554029,CAMERA,1.1166666666666667,1647.1333333333334,2020-03-04T13:21:21.355003,6,1,2,8,265.04999999999995,3884.1666666666665,158,20,8,33.13125,554.88095238095241,19.75,2.5,1.0,99.083333333333329,1445.9666666666667,64.5,52,8,1,0.13333333333333333,908.61666666666667,6,0,1,99.083333333333329,1445.9666666666667,64.5,52,1,3.3070866141732282,6.1764705882352944,0.59763202405562876,false
5e41ee3fba99312330804f32,1.1.4,2020-02-29T12:45:00.016004,2020-03-04T13:21:21.355003,CAMERA,2020-03-04T17:09:06.178003,CAMERA,227.75,70.833333333333329,2020-03-04T18:19:56.639005,56,1,2,9,492.79999999999995,5531.2999999999993,214,22,9,54.755555555555553,691.4125,23.777777777777779,2.4444444444444446,1.0,227.75,1647.1333333333334,64.5,56,8,1,1.1166666666666667,1647.1333333333334,6,2,1,99.083333333333329,1445.9666666666667,64.5,52,1,0.24918032786885247,3.3070866141732282,0.43539894694208187,true
